predicted,actual
415.0671691894531,437.72
420.636474609375,382.5
912.1649780273438,937.5
474.08294677734375,435.0
827.6531982421875,790.0
360.280517578125,342.5
546.0616455078125,560.0
519.8224487304688,480.0
515.7059936523438,497.5
373.076416015625,332.5
696.8807373046875,662.5
440.28070068359375,442.5
702.5194091796875,697.5
397.0418395996094,348.5
818.6908569335938,805.13
588.3976440429688,602.5
483.4399108886719,469.47
267.26434326171875,278.96
299.20660400390625,288.03
224.97206115722656,219.99
510.6239929199219,525.0
597.2149047851562,625.0
663.252685546875,520.0
618.799072265625,632.76
579.8213500976562,670.0
588.5869140625,610.08
635.7184448242188,535.0
404.0805969238281,424.11
666.4075927734375,625.0
412.7989501953125,405.97
477.1615905761719,498.95
749.6535034179688,690.0
521.0,490.0
291.9345397949219,283.5
603.2725830078125,567.5
500.64166259765625,522.5
471.0931091308594,465.0
378.5992126464844,340.0
758.2454223632812,720.0
664.9249267578125,682.66
370.0049743652344,377.5
498.1170349121094,467.5
389.568603515625,407.5
603.0482177734375,616.89
687.5059204101562,689.46
396.36309814453125,405.97
360.3076477050781,337.93
328.990966796875,319.78
584.8882446289062,605.0
567.5123901367188,571.53
723.9785766601562,680.0
426.21917724609375,465.0
480.7944030761719,465.0
312.35028076171875,283.5
873.4813842773438,720.0
483.8126220703125,483.08
358.71502685546875,352.5
552.690673828125,557.5
601.4573974609375,610.08
421.0286560058594,421.84
515.2447509765625,510.0
284.95977783203125,375.0
504.27410888671875,458.13
769.7460327148438,713.5
554.6514282226562,569.26
658.83642578125,657.5
324.8403625488281,357.5
327.76226806640625,322.5
421.2317199707031,350.0
487.2728576660156,450.0
411.7388610839844,530.0
936.453125,892.5
693.9063720703125,722.5
212.8919219970703,177.5
703.5772094726562,725.0
731.32373046875,803.0
445.740478515625,457.5
303.91998291015625,315.0
510.23162841796875,470.0
314.6388244628906,335.0
683.970458984375,685.0
529.4786376953125,490.0
283.6597900390625,278.96
471.03009033203125,482.5
538.840087890625,560.19
282.662109375,240.5
403.4779357910156,396.0
394.7041931152344,392.36
274.91644287109375,251.74
597.7896118164062,435.0
333.95263671875,183.7
740.1234130859375,700.0
414.1031494140625,388.0
259.0297546386719,255.0
380.3426818847656,405.97
357.8464050292969,369.68
359.68133544921875,365.0
532.05126953125,455.0
538.192138671875,575.0
653.63330078125,633.0
440.96331787109375,210.92
497.7957458496094,505.76
573.7744750976562,530.0
803.9176635742188,715.0
392.11273193359375,390.09
804.0988159179688,808.0
744.0499267578125,759.77
547.123046875,502.5
310.5118713378906,287.5
611.4703369140625,578.33
443.66033935546875,450.0
367.0073547363281,280.0
691.8734130859375,665.0
494.6954345703125,505.76
567.9144287109375,487.61
303.2601318359375,306.17
783.0128173828125,875.0
462.47479248046875,460.4
615.846435546875,560.0
326.4031677246094,315.25
562.5675659179688,580.6
614.7374267578125,639.57
717.272216796875,405.0
409.39080810546875,362.87
500.5490417480469,477.5
536.36767578125,483.08
611.6138916015625,639.57
610.3492431640625,432.5
584.1983642578125,560.0
575.5364379882812,580.6
862.121826171875,902.5
413.2803649902344,417.5
416.19000244140625,430.91
732.9326171875,752.5
734.0528564453125,764.3
585.9380493164062,571.53
484.2977294921875,467.2
566.8577270507812,419.57
351.8269348144531,333.39
383.58551025390625,367.41
374.9649658203125,385.55
714.1134643554688,700.0
484.85528564453125,476.27
345.5735168457031,315.0
303.9295959472656,285.0
546.5560913085938,537.51
722.3961181640625,734.82
373.5369873046875,345.0
719.4202270507812,765.0
510.1912536621094,487.61
333.79571533203125,315.0
521.1097412109375,530.7
699.6253051757812,714.41
656.1438598632812,660.5
423.0907287597656,520.0
542.3111572265625,562.45
490.0364074707031,330.0
430.76739501953125,421.84
463.87139892578125,485.0
634.3477172851562,680.39
420.5495910644531,453.0
600.0013427734375,650.0
696.4885864257812,712.14
745.560791015625,720.0
558.50634765625,560.0
674.197998046875,698.53
364.4499816894531,358.34
668.928466796875,666.78
810.299560546875,415.0
416.23895263671875,385.55
247.06651306152344,244.94
556.1984252929688,578.33
569.6302490234375,596.47
309.15972900390625,300.0
414.45660400390625,453.59
340.057373046875,337.93
710.9988403320312,762.5
642.81689453125,630.0
288.6310729980469,269.89
609.9591064453125,647.5
434.7799987792969,450.0
235.96173095703125,206.38
763.0870971679688,762.04
468.8243408203125,455.86
552.5960693359375,387.82
520.5054931640625,476.27
480.47265625,471.74
435.0675048828125,419.57
586.1636962890625,587.5
336.58538818359375,331.12
667.5767822265625,664.51
280.18096923828125,263.08
627.4373779296875,705.0
562.0941162109375,615.0
593.845947265625,625.0
508.2827453613281,274.42
637.5330200195312,175.0
710.8541259765625,432.5
629.5868530273438,278.96
571.3681640625,570.0
676.056396484375,677.5
288.21783447265625,251.74
720.0394897460938,707.5
532.4861450195312,500.0
479.93377685546875,469.47
626.608642578125,628.23
308.45068359375,332.5
487.1627502441406,487.5
558.8690795898438,537.5
348.3340759277344,328.85
346.29559326171875,360.61
625.4992065429688,587.5
398.6197814941406,420.0
746.3261108398438,745.0
319.4942321777344,335.66
888.1089477539062,885.0
730.83251953125,784.71
258.3858642578125,233.6
413.03448486328125,425.0
414.1582946777344,390.09
395.1859130859375,381.02
415.2714538574219,442.25
428.55194091796875,419.57
217.31475830078125,199.58
496.23809814453125,476.27
339.63134765625,292.5
587.064697265625,530.0
593.9779663085938,597.5
621.845947265625,630.49
491.708984375,485.34
466.62457275390625,825.0
584.9400024414062,592.5
812.5842895507812,840.0
460.7215576171875,440.0
324.9867858886719,317.51
515.476806640625,442.25
421.0911560058594,401.43
320.0677795410156,326.59
693.3194580078125,689.46
364.9150390625,405.0
624.2548217773438,616.89
516.9561157226562,501.22
993.1348876953125,1033.0
349.6865234375,240.0
500.3645935058594,514.83
687.4013671875,712.14
414.2022399902344,335.0
383.3307800292969,320.0
517.6353149414062,400.0
317.418701171875,306.17
645.9829711914062,684.92
428.1001892089844,463.0
262.6880187988281,252.0
253.43203735351562,249.48
601.27880859375,589.67
642.982177734375,660.0
270.9109802246094,258.55
256.0166320800781,249.48
784.137939453125,762.5
456.216552734375,320.0
410.34332275390625,387.82
701.8111572265625,725.0
598.157958984375,635.03
316.1744384765625,292.5
331.58184814453125,275.0
413.52044677734375,410.5
537.8284301757812,442.5
366.5395812988281,385.55
269.9847717285156,235.87
295.7674560546875,302.5
549.4662475585938,555.65
271.1947326660156,258.55
543.4058837890625,537.51
366.8836364746094,385.0
743.4077758789062,705.0
702.980224609375,697.5
453.16998291015625,460.4
701.7811889648438,712.5
688.6455078125,710.0
571.3433837890625,622.5
725.723388671875,632.5
356.93646240234375,345.0
829.86572265625,840.0
584.70458984375,578.33
311.0892028808594,312.98
675.5548706054688,572.5
736.3583374023438,632.5
355.7900085449219,362.87
803.529052734375,810.0
585.9332275390625,578.33
624.0706176757812,592.5
421.53662109375,430.91
540.1822509765625,530.7
335.30401611328125,335.66
586.54931640625,381.02
632.389404296875,560.0
276.14697265625,265.35
665.02490234375,525.5
521.1419067382812,557.92
479.7413024902344,530.0
666.4315185546875,720.0
455.3575744628906,433.18
364.55322265625,265.0
187.5536651611328,172.37
299.2945556640625,267.62
673.65283203125,672.5
325.1261901855469,295.0
632.9891967773438,655.44
731.4739990234375,771.11
639.1741943359375,659.98
638.3688354492188,620.0
596.1478271484375,610.0
331.0255432128906,327.5
654.3411865234375,671.32
344.6260986328125,340.19
601.9240112304688,595.0
377.3073425292969,407.5
826.7992553710938,880.0
526.5519409179688,460.0
459.4669494628906,472.5
605.7022705078125,627.5
411.91912841796875,392.36
510.6212463378906,475.0
1012.5342407226562,1065.0
483.18359375,460.0
620.1526489257812,682.5
274.6518859863281,305.0
400.1340026855469,387.5
482.71881103515625,576.06
662.3468627929688,691.73
484.68896484375,480.0
302.7563781738281,280.0
400.75677490234375,295.0
603.0886840820312,612.35
631.3599243164062,659.98
678.5304565429688,678.12
555.6454467773438,576.06
571.9253540039062,546.58
595.1787109375,607.81
772.7650146484375,777.5
614.6063232421875,720.0
577.8187255859375,570.0
664.145263671875,632.5
506.56353759765625,460.0
799.28857421875,845.0
382.36334228515625,383.29
439.40728759765625,426.38
283.02691650390625,297.5
563.1272583007812,570.0
408.4097595214844,419.57
552.9882202148438,560.5
232.74148559570312,219.99
309.6814270019531,303.91
619.707275390625,616.89
621.6322021484375,644.1
413.7728271484375,402.5
315.2012023925781,292.5
551.26318359375,557.92
309.9564514160156,272.5
494.6322326660156,487.5
376.97772216796875,385.55
730.16845703125,771.11
422.6042175292969,320.0
477.675537109375,474.0
348.46441650390625,345.0
219.83641052246094,233.6
539.9962158203125,551.11
570.664794921875,589.67
738.1253051757812,600.0
339.9179382324219,340.0
699.9703369140625,675.0
433.6458435058594,392.5
266.2523193359375,280.0
627.6211547851562,655.44
505.654296875,500.0
624.87109375,717.5
693.1187744140625,670.0
377.63128662109375,362.87
1090.1336669921875,1043.5
763.9849853515625,800.0
299.2607116699219,288.03
518.7036743164062,512.56
314.5620422363281,301.64
472.89813232421875,467.2
257.4532470703125,235.87
453.135986328125,457.5
340.6761474609375,322.5
315.07000732421875,301.64
335.405517578125,335.66
632.5462036132812,660.0
526.7586059570312,537.5
220.47476196289062,208.65
366.83782958984375,332.5
348.7511291503906,333.39
874.9306640625,907.5
407.8533935546875,385.0
313.7134094238281,297.1
298.4625244140625,297.1
297.6060791015625,299.37
389.5898742675781,383.29
309.2070007324219,297.1
533.8101806640625,507.5
606.2367553710938,550.0
249.99728393554688,249.48
567.4816284179688,589.67
620.341796875,378.75
323.0251770019531,317.51
762.6168823242188,747.5
716.2473754882812,730.28
641.44091796875,690.0
484.0103454589844,490.0
539.8074340820312,555.65
832.2230834960938,765.0
247.5869903564453,240.4
479.3157043457031,541.0
510.3942565917969,530.0
655.6383056640625,655.44
182.00350952148438,150.0
650.1146850585938,655.0
723.1627197265625,742.5
436.0141296386719,540.0
722.0969848632812,428.64
609.3785400390625,572.5
492.7510681152344,557.92
606.3573608398438,635.03
271.904541015625,274.42
294.6241149902344,295.0
368.3158874511719,367.41
585.3665771484375,605.0
577.8555297851562,572.5
341.01800537109375,300.0
474.7530517578125,492.5
628.292236328125,641.83
744.84375,740.5
389.2069396972656,358.34
502.661865234375,437.72
299.7909851074219,302.5
309.145751953125,310.71
603.4444580078125,610.08
390.2818298339844,390.09
373.3696594238281,375.0
413.0852966308594,415.0
673.216796875,680.39
229.75379943847656,219.99
586.5772094726562,610.0
310.05767822265625,288.03
342.94476318359375,350.0
581.7340698242188,542.5
391.8934326171875,387.82
578.5203857421875,596.47
603.29248046875,610.08
330.89947509765625,337.93
514.6710815429688,546.58
681.4671020507812,715.0
604.234130859375,600.0
328.19879150390625,503.49
433.0521545410156,442.25
514.5667724609375,553.38
314.1822204589844,322.05
770.6023559570312,635.0
469.15777587890625,445.0
278.0818786621094,267.62
303.30853271484375,227.5
510.8132629394531,474.0
527.2782592773438,523.9
497.65814208984375,390.0
261.25592041015625,260.82
484.77264404296875,476.27
511.59576416015625,487.61
420.5962829589844,385.55
482.023193359375,514.83
807.9210815429688,780.0
761.9520263671875,490.0
656.5745849609375,733.0
477.8435363769531,497.5
519.5326538085938,519.36
697.0391845703125,652.5
304.8775329589844,281.23
675.4784545898438,687.19
695.9259033203125,722.5
184.26998901367188,149.5
410.4873046875,407.5
590.5520629882812,580.6
545.1719970703125,557.5
473.8848571777344,465.0
530.4579467773438,598.7
901.3560791015625,815.0
471.3157958984375,402.5
770.724853515625,815.0
546.6671752929688,560.0
463.3460998535156,478.54
321.7421569824219,288.03
646.374267578125,215.0
503.6669921875,250.0
688.3826904296875,905.0
768.4900512695312,777.5
554.4694213867188,500.0
719.5242919921875,730.0
489.9276428222656,487.5
380.8867492675781,407.5
439.5228271484375,449.06
768.4561767578125,647.5
428.4127502441406,412.5
860.0221557617188,897.5
686.1422729492188,669.05
523.4935302734375,500.0
639.4133911132812,662.24
575.507080078125,573.79
570.1270751953125,573.79
771.4458618164062,652.5
503.6966857910156,494.42
224.82615661621094,199.58
555.6629638671875,420.0
340.4108581542969,352.5
939.3952026367188,975.0
722.9414672851562,575.0
580.34130859375,569.26
830.7012329101562,792.5
751.5745849609375,787.5
401.8623352050781,374.21
607.1759643554688,619.15
625.2234497070312,607.81
708.834228515625,700.0
417.6058044433594,421.84
632.1941528320312,770.0
699.5070190429688,705.0
457.6858825683594,439.98
614.5015869140625,621.42
760.7799072265625,757.5
560.1226806640625,562.45
522.7437133789062,510.0
456.45556640625,401.43
878.2765502929688,935.0
504.11517333984375,512.56
548.7630004882812,525.0
320.8922119140625,267.5
477.23138427734375,480.0
880.2262573242188,840.5
655.5400390625,623.69
584.5528564453125,560.0
585.7904663085938,582.5
560.7523803710938,553.38
564.7135620117188,542.04
821.7684936523438,755.0
471.039794921875,460.4
357.6678466796875,265.35
459.6618957519531,292.5
386.4110412597656,376.48
271.401611328125,305.0
446.22613525390625,460.4
466.628662109375,425.0
679.511962890625,610.0
590.6396484375,525.0
684.906005859375,245.0
406.8421630859375,412.77
629.73974609375,678.12
393.6407165527344,417.5
456.88525390625,460.0
609.4677734375,224.53
357.964599609375,307.5
352.552001953125,362.5
292.96502685546875,308.44
310.7737731933594,325.0
424.1062316894531,402.5
845.5658569335938,730.0
337.1894226074219,332.5
458.85888671875,312.5
685.6259155273438,680.0
542.4328002929688,482.5
405.02874755859375,370.0
350.41650390625,347.0
337.03192138671875,337.5
449.60101318359375,435.45
469.3096008300781,498.95
735.7025146484375,740.0
708.9371337890625,765.0
357.65814208984375,367.41
553.6481323242188,575.0
400.80340576171875,395.0
370.07537841796875,387.82
322.8094482421875,326.59
577.90869140625,635.0
573.7542114257812,505.0
625.740478515625,646.37
724.929443359375,690.0
717.0631103515625,691.73
475.10595703125,457.5
932.1080322265625,1062.5
657.3663330078125,665.0
696.8090209960938,727.5
545.0875854492188,548.85
411.2613525390625,408.23
499.63555908203125,294.84
399.656005859375,392.5
332.84521484375,322.05
650.0260620117188,680.0
448.0833435058594,487.5
342.6045227050781,331.12
436.5256042480469,427.5
555.3536987304688,522.5
779.2547607421875,740.0
516.5718994140625,530.7
740.634033203125,730.0
666.33740234375,720.0
725.0580444335938,727.5
400.67529296875,405.97
337.8808288574219,367.41
400.51812744140625,424.11
288.9310607910156,332.5
315.74560546875,310.71
545.9561767578125,562.45
581.4437866210938,555.0
442.44622802734375,505.0
726.4442749023438,842.5
534.1638793945312,537.51
610.4721069335938,567.5
744.8140258789062,597.5
368.1014709472656,399.16
516.0270385742188,362.87
653.9215698242188,675.0
331.967529296875,331.12
707.1826782226562,617.5
414.943603515625,412.77
711.1724853515625,745.0
373.235595703125,365.14
750.6798706054688,722.5
676.4411010742188,695.0
673.17626953125,644.1
601.80615234375,610.0
332.3209533691406,333.39
542.2813720703125,470.0
340.040771484375,330.0
562.2374267578125,589.67
596.0256958007812,690.0
793.22119140625,775.0
476.3680114746094,462.66
351.0973815917969,356.07
311.19744873046875,342.5
604.6580200195312,630.49
364.2550354003906,467.2
762.2534790039062,742.5
273.72271728515625,260.82
376.9024658203125,370.5
730.6329345703125,510.0
529.2022705078125,525.0
253.1719512939453,258.55
810.6669311523438,860.0
605.3848266601562,247.21
519.8497314453125,465.0
349.1280822753906,292.0
399.5352478027344,394.63
357.33935546875,367.41
383.0985107421875,244.94
429.6767883300781,402.5
447.69781494140625,464.93
279.1378173828125,269.89
634.8818969726562,452.5
557.220703125,552.5
458.07000732421875,476.27
345.0921325683594,349.27
303.577880859375,312.5
829.177490234375,905.0
320.1723327636719,356.07
287.6860656738281,283.5
508.1744079589844,550.0
511.5601501464844,483.08
620.3851318359375,577.5
404.34259033203125,390.0
243.32369995117188,229.06
768.4115600585938,800.0
352.2026672363281,337.93
573.7504272460938,523.9
740.395751953125,752.5
626.09912109375,610.0
325.9916076660156,340.19
671.82080078125,680.0
298.5168762207031,301.64
548.868896484375,645.0
475.7955627441406,449.06
408.39044189453125,401.43
350.58721923828125,358.34
339.9867248535156,337.93
614.6082153320312,610.0
341.9720764160156,356.07
523.4850463867188,485.0
423.7748107910156,437.5
553.18505859375,569.26
494.7813415527344,512.5
757.6822509765625,755.0
310.0915222167969,312.98
573.5303955078125,615.0
381.8370056152344,357.5
574.5859375,600.0
651.5435791015625,520.0
786.7771606445312,595.0
581.5025634765625,372.5
680.724609375,682.5
288.8238830566406,274.42
644.5606079101562,655.44
267.66412353515625,265.35
573.55126953125,612.5
718.0382690429688,755.23
395.78851318359375,403.7
507.63629150390625,520.0
521.3175659179688,575.0
613.8334350585938,621.42
546.5964965820312,571.53
648.443603515625,322.05
884.4098510742188,820.0
235.86788940429688,224.53
591.8446655273438,560.0
721.044921875,690.0
617.2427978515625,627.5
363.3424987792969,365.14
577.0829467773438,587.5
322.2461853027344,335.66
420.69866943359375,385.55
245.73129272460938,245.0
340.7444152832031,356.07
505.4215087890625,528.44
861.6411743164062,887.5
277.9869689941406,294.84
673.4935302734375,640.0
388.7888488769531,367.5
665.6445922851562,697.5
894.0084838867188,775.0
293.3562316894531,288.03
591.0961303710938,595.0
385.216552734375,440.0
649.0541381835938,643.5
400.4617919921875,385.0
571.8876342773438,575.5
456.8330078125,426.38
476.5926513671875,460.4
597.3264770507812,590.0
649.5528564453125,684.92
575.500244140625,545.0
729.9957275390625,817.5
695.7175903320312,717.5
285.1128234863281,283.5
320.17791748046875,315.25
301.17938232421875,283.5
291.85784912109375,232.5
577.7991333007812,470.0
293.608154296875,290.3
417.798583984375,435.45
622.5206909179688,574.0
407.5777587890625,385.55
372.7944030761719,342.5
239.66802978515625,224.53
457.84002685546875,435.45
379.3045349121094,342.5
367.07391357421875,358.34
437.6756286621094,462.66
808.5940551757812,570.0
589.4671630859375,612.35
627.394287109375,590.0
311.1741027832031,310.71
451.1622619628906,647.5
212.7638702392578,208.65
537.697509765625,654.0
660.1911010742188,691.73
560.6630859375,378.75
354.1676330566406,360.61
491.7594909667969,485.34
402.9097900390625,387.5
956.46826171875,1000.0
593.4783935546875,610.08
336.4480895996094,324.32
750.644287109375,817.5
563.9408569335938,555.65
349.7474060058594,337.93
372.08917236328125,381.02
511.0634765625,392.5
441.11395263671875,424.11
355.4498596191406,333.39
627.8381958007812,605.0
697.1890869140625,703.07
436.5111999511719,415.04
440.558349609375,405.97
276.7418518066406,258.55
757.0219116210938,775.0
506.6668701171875,508.02
742.7144165039062,720.0
593.7655639648438,585.0
582.0343017578125,596.47
588.5595703125,520.0
582.4111938476562,594.21
644.306396484375,680.39
252.0989990234375,247.5
594.2440795898438,589.67
675.0366821289062,577.5
483.8287658691406,478.54
391.51025390625,399.16
670.5291748046875,552.5
680.6304321289062,662.5
412.5939636230469,573.79
381.5023193359375,370.0
456.69189453125,450.0
340.4114990234375,335.66
550.3231811523438,582.5
652.0204467773438,601.01
621.3605346679688,587.4
367.9766540527344,371.95
435.38385009765625,431.5
583.4871826171875,573.79
672.350341796875,682.5
401.37762451171875,410.5
377.6097106933594,392.36
510.1668395996094,495.0
318.74261474609375,420.0
711.2650146484375,690.0
807.8721923828125,787.5
316.2552490234375,317.51
418.0450134277344,337.93
491.3153381347656,483.08
514.7079467773438,505.76
317.19256591796875,324.32
702.0814819335938,725.75
570.7369995117188,576.06
678.5798950195312,570.0
348.8570556640625,333.39
390.5469055175781,378.75
312.0136413574219,325.0
621.7005004882812,660.0
397.01708984375,390.09
510.4870300292969,532.97
383.3822326660156,375.5
590.0203247070312,596.47
555.6961059570312,557.5
528.0162963867188,567.5
342.3485107421875,290.0
345.28204345703125,347.5
761.458984375,765.0
513.4810791015625,498.95
658.2686157226562,691.73
543.5057373046875,510.0
1034.9635009765625,1027.5
722.867919921875,740.0
546.2146606445312,610.08
431.6197814941406,312.5
293.8115539550781,288.03
769.2297973632812,784.71
419.54656982421875,360.0
338.0943908691406,335.66
302.53485107421875,297.1
596.0801391601562,607.81
668.2261352539062,671.0
881.1754760742188,870.0
778.3334350585938,755.0
668.7042846679688,660.0
707.5425415039062,728.02
423.4034118652344,440.0
614.7586059570312,620.0
582.1166381835938,580.6
405.8222351074219,405.0
428.45135498046875,437.72
601.1015625,383.29
331.5313415527344,325.0
376.93792724609375,365.14
370.2873840332031,362.87
389.2555236816406,367.5
259.82427978515625,260.82
441.8490295410156,422.5
585.8081665039062,467.5
585.5676879882812,591.94
506.8862609863281,492.5
505.9012451171875,510.29
525.9757690429688,520.0
590.012451171875,600.0
517.978759765625,505.76
447.86383056640625,446.79
796.9868774414062,845.95
537.0347290039062,260.0
313.0268859863281,272.5
707.2733764648438,707.6
281.8774719238281,255.0
313.239501953125,312.98
597.7646484375,615.0
670.777099609375,667.5
765.7927856445312,777.5
949.678466796875,1030.0
500.1822204589844,435.0
599.3238525390625,573.79
588.094482421875,551.11
460.4275817871094,382.5
654.678955078125,597.5
627.0016479492188,610.5
451.1048278808594,320.0
485.3006896972656,458.0
451.4115905761719,560.19
786.7777709960938,730.0
382.0338439941406,374.21
811.2357788085938,790.0
506.61492919921875,640.0
509.4204406738281,496.68
319.3329772949219,327.5
540.8410034179688,569.26
844.3794555664062,947.5
433.3221130371094,420.0
431.14129638671875,262.5
570.158935546875,550.0
456.26556396484375,430.0
677.1527099609375,562.5
634.9696044921875,714.41
611.3178100585938,589.67
309.3585205078125,328.85
475.70037841796875,460.4
480.1451721191406,480.0
562.0479125976562,560.19
395.681396484375,399.16
372.8920593261719,358.34
606.593994140625,587.4
618.8312377929688,625.0
566.37841796875,546.58
714.7776489257812,827.5
503.30950927734375,424.11
476.4468994140625,407.5
295.1430969238281,360.0
521.5997924804688,508.02
592.4664916992188,596.47
519.223388671875,532.97
562.7201538085938,548.85
441.2813415527344,353.8
501.1731872558594,585.0
356.5846252441406,342.46
280.9957275390625,274.42
567.9153442382812,539.77
826.8438720703125,823.0
374.702392578125,412.0
635.122314453125,590.0
505.4661560058594,372.5
312.3539733886719,322.05
634.4270629882812,552.5
638.0430297851562,595.0
567.441162109375,615.0
530.3367309570312,514.83
738.6354370117188,730.0
619.2850952148438,632.76
573.7472534179688,555.65
337.64520263671875,328.85
386.7415771484375,385.55
441.2825012207031,442.25
678.8790283203125,600.0
852.1940307617188,890.0
303.0202941894531,300.0
403.8552551269531,442.25
595.6408081054688,610.0
715.9971313476562,750.0
286.5074462890625,275.0
706.1912231445312,715.0
400.2666015625,403.7
352.3171691894531,349.27
645.5821533203125,714.41
518.744873046875,395.5
481.2967834472656,397.5
755.1613159179688,767.5
561.708251953125,542.5
611.618896484375,612.5
514.0027465820312,496.68
725.9356079101562,800.0
397.8443908691406,407.5
257.1529235839844,256.28
717.9697875976562,642.5
631.1218872070312,641.83
814.6015014648438,510.0
309.91619873046875,229.06
347.10003662109375,357.5
491.6114196777344,500.0
322.2316589355469,310.71
466.8847961425781,471.74
266.85504150390625,269.89
380.5479736328125,437.72
485.0356140136719,480.81
401.80120849609375,457.5
824.5280151367188,870.0
398.22747802734375,401.43
500.72637939453125,490.0
318.6816711425781,319.78
270.77337646484375,272.16
856.16455078125,807.5
682.7482299804688,725.75
570.7473754882812,573.0
573.6807250976562,660.0
420.7512512207031,365.14
690.511474609375,535.5
770.5973510742188,791.52
359.21832275390625,340.19
819.6337280273438,715.0
489.56170654296875,483.08
824.8821411132812,865.0
436.92041015625,670.0
484.0278625488281,592.5
447.89068603515625,442.5
526.3231201171875,515.0
457.9809265136719,435.0
830.6527099609375,902.5
518.8678588867188,478.0
238.90704345703125,269.89
335.8380432128906,315.0
576.9140014648438,515.0
549.17822265625,372.5
355.6890869140625,322.05
313.1013488769531,312.98
586.427978515625,552.5
364.004150390625,342.46
627.7000122070312,625.96
271.23516845703125,260.82
532.7554931640625,485.0
399.5738830566406,405.97
293.79693603515625,282.5
718.12451171875,750.5
494.3914489746094,483.08
680.7607421875,734.82
329.6920471191406,290.0
740.7576904296875,820.0
331.3572082519531,312.98
698.561767578125,737.09
368.187255859375,373.0
515.3997192382812,510.0
724.1009521484375,765.0
975.779052734375,900.0
544.1356201171875,514.83
335.4414978027344,319.78
380.007080078125,330.0
575.9507446289062,485.0
670.8590698242188,600.0
579.9100341796875,573.79
587.7216186523438,605.55
435.9024353027344,460.0
489.47601318359375,525.0
623.377685546875,610.0
558.1432495117188,596.47
756.2130126953125,752.5
326.68670654296875,325.0
436.279052734375,417.5
641.688232421875,625.0
510.21746826171875,478.54
300.1965026855469,320.0
608.365966796875,585.0
754.6199340820312,747.5
481.2835998535156,475.0
393.31573486328125,381.02
319.10284423828125,310.71
371.3096008300781,330.0
484.96575927734375,540.0
418.9735107421875,424.11
687.2088012695312,730.28
349.6223449707031,337.5
264.23651123046875,255.0
377.5011901855469,380.0
374.15704345703125,362.87
586.5743408203125,589.67
509.0171813964844,496.68
667.4703979492188,532.5
487.98028564453125,462.5
436.5497131347656,412.5
585.8287963867188,591.94
1010.39990234375,1047.5
745.0100708007812,725.0
498.3564758300781,430.0
532.0850219726562,544.31
387.1064453125,380.0
245.1569061279297,207.5
345.68182373046875,356.07
347.6243591308594,335.66
292.196044921875,217.72
565.2069702148438,572.5
579.711669921875,717.5
361.8681640625,247.5
624.6228637695312,630.0
377.77252197265625,347.5
288.243896484375,275.0
616.912841796875,655.44
468.6588439941406,467.2
618.592041015625,601.01
493.5264892578125,483.08
652.656982421875,517.5
730.9512329101562,510.0
423.46136474609375,419.57
354.792724609375,325.0
833.759765625,707.5
549.5439453125,378.75
290.2005615234375,237.5
506.8477783203125,385.0
576.2135620117188,589.67
582.7222900390625,553.38
311.09918212890625,301.64
605.4545288085938,588.0
544.4520263671875,530.0
535.6041870117188,545.0
699.9413452148438,735.0
486.0747985839844,470.0
312.75482177734375,320.0
714.7425537109375,737.09
651.4021606445312,678.12
337.7789611816406,319.78
422.14654541015625,375.0
308.62640380859375,303.91
471.3694763183594,480.0
431.6402587890625,351.5
482.3340148925781,488.0
422.59716796875,410.0
648.580078125,664.51
776.067626953125,735.0
282.9197082519531,260.82
355.77587890625,370.0
424.4792785644531,439.98
466.7449951171875,510.0
626.6179809570312,642.0
249.00021362304688,222.5
441.9395751953125,442.25
465.1423034667969,475.0
469.80963134765625,455.0
370.7171936035156,369.68
638.3651123046875,659.98
390.8420104980469,396.89
588.3871459960938,605.55
666.0848388671875,680.39
656.0332641601562,730.0
436.7170104980469,428.64
349.649169921875,325.0
692.5548706054688,705.34
390.9834289550781,374.21
356.2450866699219,356.07
501.460693359375,492.5
420.26995849609375,399.16
425.0815734863281,408.23
336.51666259765625,330.0
767.8193359375,818.73
464.2993469238281,446.79
689.1603393554688,652.5
410.4996337890625,430.0
425.7003173828125,397.5
715.646728515625,702.5
503.0997619628906,375.0
639.6277465820312,601.01
274.816162109375,249.48
246.9980926513672,231.33
314.1485900878906,301.64
654.9895629882812,694.0
331.2498474121094,335.66
272.53643798828125,251.74
437.77862548828125,412.5
314.7162170410156,319.78
470.40118408203125,360.0
353.1493225097656,208.65
692.8609008789062,717.5
392.7637634277344,344.73
597.933349609375,582.5
414.6065368652344,427.5
466.8414306640625,260.82
632.3338623046875,502.5
589.2949829101562,596.47
452.6884460449219,345.0
620.8108520507812,590.0
293.3707580566406,294.84
646.864990234375,635.0
421.93280029296875,390.09
624.4420776367188,639.57
536.2457885742188,497.5
623.108642578125,670.0
451.27642822265625,462.66
401.01910400390625,401.43
727.3500366210938,707.5
419.0958251953125,490.0
267.6146240234375,258.55
338.6573486328125,322.05
451.0550537109375,474.0
633.2046508789062,616.89
386.53350830078125,397.5
556.9320678710938,535.0
446.9297180175781,467.2
333.4767761230469,254.01
446.8858947753906,440.0
376.62445068359375,399.16
783.7730102539062,787.5
318.5025634765625,324.32
366.72906494140625,369.68
720.3382568359375,734.82
326.04754638671875,331.12
804.3273315429688,820.0
527.223876953125,539.77
358.8973693847656,362.87
720.647216796875,750.7
605.9530029296875,617.5
