0
622.5
462.5
730.0
745.0
500.0
687.5
587.5
680.0
300.0
662.5
295.0
385.0
350.0
520.0
400.0
327.5
615.0
645.0
700.0
710.0
380.0
590.0
415.0
620.0
262.5
275.0
857.5
440.0
570.0
435.0
340.0
747.5
765.0
665.0
300.0
550.0
610.0
460.0
357.5
690.0
775.0
507.5
562.5
555.0
622.5
732.5
315.0
395.0
550.0
480.0
395.0
701.5
722.5
712.5
632.5
590.0
557.5
707.5
560.0
555.0
782.5
702.5
305.0
370.0
640.0
580.0
417.5
520.0
205.0
353.5
380.0
325.0
292.5
418.0
337.5
372.5
355.0
322.5
385.0
337.5
310.0
297.5
405.0
377.5
357.5
275.0
315.0
392.5
550.0
540.0
650.0
755.0
525.0
467.5
533.5
712.5
500.0
590.0
335.0
645.0
